date,partner_id,partner_segment,channel,payment_method,processor,transaction_count,gross_volume,net_revenue,authorization_rate,capture_rate,decline_rate,return_rate,chargeback_rate,gateway_latency_ms,settlement_delay_hours,reconciliation_variance,data_quality_score
2026-01-04,P003,Strategic,unattended,wallet,processor_c,18,269.84,1.51,0.9203,0.9082,0.0573,0.0079,0.0052,521,17.1,-0.24,96.1
2026-01-04,P003,Strategic,unattended,tokenized_card,processor_d,18,316.45,1.77,0.9334,0.9177,0.0414,0.0021,0.0008,820,43.8,-0.18,96.7
2026-01-04,P003,Strategic,recurring,card,processor_c,41,2684.15,16.64,0.8975,0.8823,0.0741,0.0016,0.0017,430,32.1,-0.68,94.0
2026-01-04,P003,Strategic,recurring,ach,processor_c,18,2194.09,10.31,0.9513,0.9336,0.0173,0.0173,0.0058,380,62.4,2.25,94.2
2026-01-04,P003,Strategic,recurring,wallet,processor_a,18,995.93,5.58,0.9259,0.9201,0.0502,0.0061,0.0016,308,35.2,-0.26,96.9
2026-01-04,P003,Strategic,recurring,tokenized_card,processor_a,18,1299.31,7.28,0.9558,0.9487,0.0193,0.0024,0.0038,353,19.6,0.23,97.1
2026-01-04,P004,Strategic,online,card,processor_a,167,12263.61,76.03,0.9193,0.9015,0.0571,0.0044,0.0076,302,37.3,16.49,91.8
2026-01-04,P004,Strategic,online,ach,processor_b,50,8712.42,40.95,0.9438,0.9323,0.0285,0.0188,0.0081,475,63.2,6.13,92.5
2026-01-04,P004,Strategic,online,p2p,processor_c,28,1216.99,6.82,0.9203,0.9024,0.0482,0.0101,0.0055,451,21.0,0.61,95.0
2026-01-04,P004,Strategic,online,wallet,processor_a,50,3432.37,19.22,0.9421,0.9263,0.0186,0.0054,0.008,342,30.9,3.23,93.6
2026-01-04,P004,Strategic,online,tokenized_card,processor_b,18,1494.77,8.37,0.9507,0.9421,0.0258,0.0052,0.0025,546,23.4,1.75,94.7
2026-01-04,P004,Strategic,in_app,card,processor_a,87,4919.2,30.5,0.9182,0.9136,0.061,0.0037,0.0034,319,15.9,2.81,93.5
2026-01-04,P004,Strategic,in_app,ach,processor_d,26,2895.6,13.61,0.9396,0.9335,0.0232,0.0192,0.0012,461,66.3,2.17,96.0
2026-01-04,P004,Strategic,in_app,p2p,processor_c,18,576.57,3.23,0.912,0.9004,0.0664,0.0102,0.0055,409,29.9,0.54,92.5
2026-01-04,P004,Strategic,in_app,wallet,processor_a,23,1118.48,6.26,0.946,0.929,0.0311,0.0074,0.0022,286,14.2,-0.81,92.7
2026-01-04,P004,Strategic,in_app,tokenized_card,processor_c,18,1078.4,6.04,0.9545,0.9369,0.0176,0.002,0.0048,356,36.3,0.49,93.3
2026-01-04,P004,Strategic,in_store,card,processor_d,147,5781.7,35.85,0.8869,0.88,0.0814,0.0035,0.0055,457,30.4,0.2,93.4
2026-01-04,P004,Strategic,in_store,ach,processor_a,29,2570.82,12.08,0.9486,0.9444,0.0131,0.0164,0.0051,266,63.8,1.09,94.9
2026-01-04,P004,Strategic,in_store,p2p,processor_a,18,533.21,2.99,0.9135,0.9026,0.068,0.0091,0.0026,207,32.4,0.05,96.2
2026-01-04,P004,Strategic,in_store,wallet,processor_b,33,1164.44,6.52,0.9285,0.9157,0.0479,0.008,0.0043,417,16.0,1.1,94.5
2026-01-04,P004,Strategic,in_store,tokenized_card,processor_d,18,906.66,5.08,0.937,0.919,0.0364,0.0053,0.0044,443,37.0,1.2,94.2
2026-01-04,P004,Strategic,mobile,card,processor_c,72,2614.4,16.21,0.9049,0.8948,0.0632,0.0046,0.0014,449,29.2,-0.82,96.0
2026-01-04,P004,Strategic,mobile,ach,processor_a,18,1433.97,6.74,0.9481,0.9403,0.013,0.0169,0.0051,442,43.9,1.65,91.2
2026-01-04,P004,Strategic,mobile,p2p,processor_c,18,455.43,2.55,0.9229,0.9141,0.0431,0.0114,0.003,549,21.4,0.45,92.4
2026-01-04,P004,Strategic,mobile,wallet,processor_a,19,656.83,3.68,0.9438,0.9331,0.0163,0.0027,0.0058,416,32.3,0.49,95.0
2026-01-04,P004,Strategic,mobile,tokenized_card,processor_a,18,761.06,4.26,0.9484,0.934,0.0116,0.0006,0.0037,431,33.2,-0.49,94.9
2026-01-04,P004,Strategic,unattended,card,processor_b,41,768.3,4.76,0.9127,0.9054,0.0625,0.003,0.0033,592,18.9,-0.57,93.1
2026-01-04,P004,Strategic,unattended,wallet,processor_a,18,285.04,1.6,0.9329,0.917,0.0326,0.0027,0.0057,530,20.5,0.3,95.0
2026-01-04,P004,Strategic,unattended,tokenized_card,processor_c,18,329.92,1.85,0.9399,0.9249,0.0194,0.0041,0.0018,623,26.4,-0.2,95.2
2026-01-04,P004,Strategic,recurring,card,processor_a,25,1489.55,9.24,0.9133,0.9049,0.051,0.0055,0.0023,339,27.2,1.89,93.8
2026-01-04,P004,Strategic,recurring,ach,processor_c,18,2322.12,10.91,0.9565,0.948,0.024,0.0211,0.0058,507,44.6,-1.37,92.7
2026-01-04,P004,Strategic,recurring,wallet,processor_b,18,922.34,5.17,0.9372,0.9227,0.0385,0.0032,0.001,443,17.4,-0.29,95.4
2026-01-04,P004,Strategic,recurring,tokenized_card,processor_b,18,1253.09,7.02,0.9419,0.9266,0.0245,0.0056,0.0032,507,35.4,1.08,95.3
2026-01-04,P005,Growth,online,card,processor_a,272,18478.77,114.57,0.9188,0.9074,0.051,0.003,0.0026,365,24.5,23.57,94.1
2026-01-04,P005,Growth,online,ach,processor_d,61,10027.72,47.13,0.9181,0.9022,0.0516,0.02,0.002,615,51.2,13.19,91.4
2026-01-04,P005,Growth,online,p2p,processor_b,42,1897.78,10.63,0.9154,0.9007,0.0533,0.009,0.0022,465,20.0,-0.17,94.4
2026-01-04,P005,Growth,online,wallet,processor_b,74,4380.55,24.53,0.935,0.9191,0.0299,0.0059,0.0061,561,30.8,1.68,93.2
2026-01-04,P005,Growth,online,tokenized_card,processor_a,23,1979.73,11.09,0.9562,0.9516,0.0127,0.0032,0.004,418,33.6,-1.32,94.1
2026-01-04,P005,Growth,in_app,card,processor_a,142,8207.45,50.89,0.9163,0.907,0.0572,0.0062,0.005,338,21.2,10.87,92.7
2026-01-04,P005,Growth,in_app,ach,processor_d,30,3331.19,15.66,0.9282,0.9129,0.0503,0.0215,0.0032,509,58.7,-0.43,94.8
2026-01-04,P005,Growth,in_app,p2p,processor_c,22,732.53,4.1,0.9119,0.9026,0.0582,0.0106,0.0007,339,23.2,0.64,94.2
2026-01-04,P005,Growth,in_app,wallet,processor_a,41,1683.67,9.43,0.9441,0.9336,0.0312,0.0038,0.0009,375,27.3,1.78,94.9
2026-01-04,P005,Growth,in_app,tokenized_card,processor_a,18,936.88,5.25,0.9636,0.9537,0.0065,0.0038,0.0057,360,31.3,-0.69,95.8
2026-01-04,P005,Growth,in_store,card,processor_b,174,8249.07,51.14,0.8972,0.881,0.0727,0.0021,0.0056,399,25.8,-6.6,96.1
2026-01-04,P005,Growth,in_store,ach,processor_a,53,5358.6,25.19,0.9452,0.941,0.0312,0.0214,0.0044,264,58.7,3.09,93.7
2026-01-04,P005,Growth,in_store,p2p,processor_a,23,659.82,3.7,0.9247,0.9174,0.0374,0.011,0.0038,272,22.6,0.06,96.2
2026-01-04,P005,Growth,in_store,wallet,processor_b,52,1957.56,10.96,0.9356,0.928,0.0317,0.0039,0.0023,321,34.6,-0.43,93.8
2026-01-04,P005,Growth,in_store,tokenized_card,processor_c,18,805.47,4.51,0.9351,0.9246,0.032,0.0057,0.0038,257,18.1,1.09,90.6
2026-01-04,P005,Growth,mobile,card,processor_a,92,3893.61,24.14,0.9191,0.9131,0.0471,0.0034,0.001,314,37.4,3.29,93.2
2026-01-04,P005,Growth,mobile,ach,processor_c,23,1863.36,8.76,0.9517,0.9339,0.0298,0.0215,0.0047,452,64.0,2.54,92.3
2026-01-04,P005,Growth,mobile,p2p,processor_d,18,450.37,2.52,0.898,0.8932,0.0692,0.0129,0.0041,662,43.7,-0.06,96.0
2026-01-04,P005,Growth,mobile,wallet,processor_a,26,968.06,5.42,0.9479,0.9318,0.029,0.0032,0.0026,334,27.0,-0.62,92.3
2026-01-04,P005,Growth,mobile,tokenized_card,processor_c,18,724.49,4.06,0.9546,0.9405,0.0197,0.0014,0.001,476,34.9,0.12,95.8
2026-01-04,P005,Growth,unattended,card,processor_a,60,997.56,6.18,0.9181,0.9106,0.0431,0.0044,0.0006,539,33.5,-0.5,93.2
2026-01-04,P005,Growth,unattended,wallet,processor_c,18,303.68,1.7,0.9342,0.9216,0.0251,0.005,0.0038,607,16.4,0.34,92.3
2026-01-04,P005,Growth,unattended,tokenized_card,processor_c,18,356.18,1.99,0.961,0.9469,0.0108,0.0059,0.0032,683,15.7,-0.22,92.7
2026-01-04,P005,Growth,recurring,card,processor_a,37,2106.42,13.06,0.9118,0.896,0.0695,0.0064,0.0009,369,36.4,2.58,93.6
2026-01-04,P005,Growth,recurring,ach,processor_b,18,2207.4,10.37,0.9236,0.9167,0.0478,0.0162,0.0012,468,49.0,-0.92,93.6
2026-01-04,P005,Growth,recurring,wallet,processor_c,18,1024.36,5.74,0.9321,0.9269,0.0485,0.0027,0.0056,453,17.5,-0.12,96.1
2026-01-04,P005,Growth,recurring,tokenized_card,processor_a,18,1204.59,6.75,0.954,0.9392,0.0265,0.0015,0.0009,283,37.5,1.25,95.8
2026-01-04,P006,Growth,online,card,processor_d,197,15053.14,93.33,0.895,0.8814,0.0784,0.005,0.004,591,42.3,0.73,96.2
2026-01-04,P006,Growth,online,ach,processor_c,46,7265.55,34.15,0.9331,0.9164,0.0385,0.0171,0.0073,500,61.9,-6.24,95.6
2026-01-04,P006,Growth,online,p2p,processor_c,27,1300.11,7.28,0.9126,0.9036,0.049,0.0092,0.0016,372,26.7,0.21,94.9
2026-01-04,P006,Growth,online,wallet,processor_b,41,2392.4,13.4,0.9158,0.8993,0.0481,0.0048,0.0024,460,17.1,-2.12,94.9
2026-01-04,P006,Growth,online,tokenized_card,processor_a,18,1325.91,7.43,0.955,0.9396,0.0191,0.0001,0.0023,312,17.1,0.21,93.6
2026-01-04,P006,Growth,in_app,card,processor_b,86,4640.25,28.77,0.9025,0.8869,0.0716,0.0018,0.0052,530,14.9,-1.36,96.2
2026-01-04,P006,Growth,in_app,ach,processor_a,25,2620.33,12.32,0.9554,0.9395,0.0229,0.0206,0.0009,320,51.9,3.48,93.9
2026-01-04,P006,Growth,in_app,p2p,processor_b,18,660.84,3.7,0.9163,0.9008,0.0633,0.0109,0.0058,420,19.4,0.69,91.5
2026-01-04,P006,Growth,in_app,wallet,processor_c,24,1082.46,6.06,0.9336,0.928,0.0465,0.0022,0.002,334,26.6,1.34,91.2
2026-01-04,P006,Growth,in_app,tokenized_card,processor_d,18,944.03,5.29,0.9519,0.9476,0.0136,0.0034,0.0032,424,38.1,-0.43,95.8
2026-01-04,P006,Growth,in_store,card,processor_d,121,5717.96,35.45,0.9033,0.8863,0.0633,0.0023,0.0045,416,25.7,-3.35,94.6
2026-01-04,P006,Growth,in_store,ach,processor_c,31,2931.76,13.78,0.9487,0.9378,0.0184,0.0188,0.0023,277,57.8,-0.18,93.5
2026-01-04,P006,Growth,in_store,p2p,processor_d,18,463.77,2.6,0.9255,0.9159,0.0447,0.0077,0.0031,390,31.7,0.62,92.9
2026-01-04,P006,Growth,in_store,wallet,processor_c,30,1159.76,6.49,0.9452,0.9293,0.0254,0.0065,0.0039,344,22.6,0.33,95.0
2026-01-04,P006,Growth,in_store,tokenized_card,processor_c,18,876.58,4.91,0.9358,0.92,0.0413,0.0047,0.0008,305,23.4,-0.49,95.9
2026-01-04,P006,Growth,mobile,card,processor_d,66,2727.24,16.91,0.8993,0.8884,0.0639,0.0041,0.0058,570,38.6,0.24,95.7
2026-01-04,P006,Growth,mobile,ach,processor_a,18,1642.34,7.72,0.9586,0.9466,0.006,0.018,0.0007,376,45.5,1.46,92.1
2026-01-04,P006,Growth,mobile,p2p,processor_d,18,467.59,2.62,0.9047,0.8954,0.0604,0.0128,0.0039,678,33.1,0.27,94.8
2026-01-04,P006,Growth,mobile,wallet,processor_d,18,632.1,3.54,0.9261,0.9198,0.0458,0.0035,0.0056,561,34.3,0.65,95.1
2026-01-04,P006,Growth,mobile,tokenized_card,processor_a,18,809.63,4.53,0.9398,0.9328,0.0403,0.0011,0.0038,315,28.4,-0.63,95.2
2026-01-04,P006,Growth,unattended,card,processor_c,30,555.27,3.44,0.9133,0.9048,0.0596,0.0045,0.0055,536,29.9,0.77,93.8
2026-01-04,P006,Growth,unattended,wallet,processor_a,18,312.13,1.75,0.9222,0.9052,0.0411,0.0068,0.0031,540,18.3,-0.03,95.9
2026-01-04,P006,Growth,unattended,tokenized_card,processor_b,18,370.88,2.08,0.9436,0.9354,0.0203,0.004,0.002,723,27.3,-0.09,95.6
2026-01-04,P006,Growth,recurring,card,processor_a,25,1436.81,8.91,0.9231,0.9166,0.0557,0.0067,0.0037,330,27.8,1.2,92.2
2026-01-04,P006,Growth,recurring,ach,processor_d,18,2204.05,10.36,0.945,0.9361,0.0274,0.0202,0.0029,516,74.7,1.85,92.8
2026-01-04,P006,Growth,recurring,wallet,processor_b,18,996.44,5.58,0.9316,0.9215,0.0499,0.0079,0.0031,507,21.2,-0.26,95.0
2026-01-04,P006,Growth,recurring,tokenized_card,processor_a,18,1132.79,6.34,0.9669,0.9515,0.013,0.002,0.005,375,28.1,1.03,94.5
2026-01-04,P007,Watch,online,card,processor_c,125,8543.19,52.97,0.8977,0.8817,0.0781,0.0031,0.0089,368,25.8,7.93,93.5
2026-01-04,P007,Watch,online,ach,processor_b,34,4911.3,23.08,0.9279,0.916,0.035,0.0199,0.0039,441,68.3,2.24,93.6
2026-01-04,P007,Watch,online,p2p,processor_c,18,792.32,4.44,0.9229,0.9074,0.0381,0.0112,0.0055,443,20.2,0.51,92.4
2026-01-04,P007,Watch,online,wallet,processor_a,40,2572.36,14.41,0.9248,0.9117,0.0346,0.0042,0.0038,293,14.8,-0.48,94.1
2026-01-04,P007,Watch,online,tokenized_card,processor_b,18,1459.23,8.17,0.9407,0.9234,0.026,0.0043,0.0013,589,19.2,-0.04,94.0
2026-01-04,P007,Watch,in_app,card,processor_c,72,3461.62,21.46,0.898,0.8904,0.081,0.0052,0.005,334,37.1,1.46,94.7
2026-01-04,P007,Watch,in_app,ach,processor_a,20,2494.53,11.72,0.9599,0.9546,0.0074,0.0191,0.0024,302,43.9,0.14,93.5
2026-01-04,P007,Watch,in_app,p2p,processor_a,18,591.13,3.31,0.9368,0.927,0.0312,0.0126,0.002,287,27.8,0.09,93.8
2026-01-04,P007,Watch,in_app,wallet,processor_d,18,809.84,4.54,0.936,0.9254,0.0278,0.0063,0.0026,529,24.4,-0.43,92.9
2026-01-04,P007,Watch,in_app,tokenized_card,processor_c,18,978.09,5.48,0.9397,0.9241,0.0205,0.0013,0.0048,461,36.9,0.55,92.5
2026-01-04,P007,Watch,in_store,card,processor_d,109,4740.06,29.39,0.893,0.8805,0.0757,0.0058,0.0032,356,32.7,2.0,95.3
2026-01-04,P007,Watch,in_store,ach,processor_b,23,2299.75,10.81,0.9312,0.9232,0.0386,0.0206,0.0016,354,79.0,0.66,97.0
2026-01-04,P007,Watch,in_store,p2p,processor_c,18,542.59,3.04,0.9331,0.9281,0.0292,0.0091,0.0033,344,22.3,-0.1,97.5
2026-01-04,P007,Watch,in_store,wallet,processor_c,27,1040.78,5.83,0.9293,0.9242,0.0302,0.005,0.0051,334,30.8,-0.26,93.6
2026-01-04,P007,Watch,in_store,tokenized_card,processor_a,18,785.2,4.4,0.9551,0.9458,0.0137,0.0019,0.0033,298,31.2,-0.14,95.5
2026-01-04,P007,Watch,mobile,card,processor_b,50,2049.98,12.71,0.9057,0.8936,0.0546,0.0021,0.0006,553,20.6,1.2,93.1
2026-01-04,P007,Watch,mobile,ach,processor_d,18,1609.01,7.56,0.9299,0.9141,0.0468,0.0171,0.0024,671,87.5,1.69,94.1
2026-01-04,P007,Watch,mobile,p2p,processor_c,18,439.39,2.46,0.93,0.9175,0.0314,0.0086,0.0032,557,14.3,0.27,95.5
2026-01-04,P007,Watch,mobile,wallet,processor_a,18,583.22,3.27,0.9312,0.92,0.0378,0.0027,0.0043,357,16.7,-0.15,94.5
2026-01-04,P007,Watch,mobile,tokenized_card,processor_b,18,685.1,3.84,0.9516,0.9408,0.0146,0.0005,0.0013,533,32.2,0.17,92.9
2026-01-04,P007,Watch,unattended,card,processor_b,27,441.94,2.74,0.9007,0.891,0.0597,0.0024,0.0036,712,31.0,-0.34,92.5
2026-01-04,P007,Watch,unattended,wallet,processor_a,18,258.41,1.45,0.9335,0.925,0.026,0.0028,0.006,546,31.5,-0.15,93.5
2026-01-04,P007,Watch,unattended,tokenized_card,processor_c,18,319.51,1.79,0.9363,0.9217,0.0302,0.0015,0.0032,645,15.7,-0.26,92.9
2026-01-04,P007,Watch,recurring,card,processor_a,18,1214.93,7.53,0.9192,0.9148,0.0521,0.0017,0.0053,323,25.9,-0.86,93.2
2026-01-04,P007,Watch,recurring,ach,processor_d,18,2495.1,11.73,0.9292,0.912,0.0368,0.0181,0.0045,623,67.5,-1.08,97.0
2026-01-04,P007,Watch,recurring,wallet,processor_a,18,851.63,4.77,0.9238,0.9095,0.0412,0.0025,0.0035,376,23.8,0.29,93.8
2026-01-04,P007,Watch,recurring,tokenized_card,processor_a,18,1285.87,7.2,0.9393,0.9306,0.0338,0.0033,0.003,406,35.5,-0.39,93.7
2026-01-04,P008,Watch,online,card,processor_a,199,13582.25,84.21,0.9062,0.8901,0.0674,0.0014,0.008,394,32.2,18.69,93.1
2026-01-04,P008,Watch,online,ach,processor_b,50,8238.08,38.72,0.9496,0.9401,0.0274,0.0182,0.0038,593,53.1,4.09,94.8
2026-01-04,P008,Watch,online,p2p,processor_a,27,1205.71,6.75,0.9227,0.91,0.0549,0.0078,0.0034,371,37.7,-0.33,94.4
2026-01-04,P008,Watch,online,wallet,processor_a,48,3304.77,18.51,0.9326,0.9256,0.0375,0.0034,0.0043,295,33.1,-0.09,95.5
2026-01-04,P008,Watch,online,tokenized_card,processor_c,19,1578.14,8.84,0.9467,0.9364,0.0161,0.0056,0.0076,394,36.1,1.83,93.9
2026-01-04,P008,Watch,in_app,card,processor_b,111,5498.23,34.09,0.9108,0.8932,0.0689,0.0047,0.0019,530,32.8,2.55,96.7
2026-01-04,P008,Watch,in_app,ach,processor_b,25,2696.89,12.68,0.9368,0.9261,0.0239,0.0195,0.0029,388,75.5,3.27,91.7
2026-01-04,P008,Watch,in_app,p2p,processor_c,18,613.19,3.43,0.9235,0.9141,0.04,0.0128,0.0056,353,24.9,0.07,93.4
2026-01-04,P008,Watch,in_app,wallet,processor_b,23,1006.94,5.64,0.9245,0.9162,0.0532,0.0055,0.0047,429,28.0,-0.17,96.2
2026-01-04,P008,Watch,in_app,tokenized_card,processor_a,18,1044.27,5.85,0.963,0.9556,0.006,0.0031,0.0051,287,16.1,0.25,96.3
2026-01-04,P008,Watch,in_store,card,processor_c,153,6908.23,42.83,0.8922,0.8876,0.0751,0.0025,0.0033,295,22.1,-1.99,96.2
2026-01-04,P008,Watch,in_store,ach,processor_b,32,3037.33,14.28,0.9374,0.9311,0.0383,0.0165,0.0038,313,70.7,3.52,95.4
2026-01-04,P008,Watch,in_store,p2p,processor_c,18,478.76,2.68,0.9272,0.9168,0.0354,0.0097,0.0056,337,22.0,0.48,95.6
2026-01-04,P008,Watch,in_store,wallet,processor_c,30,1131.19,6.33,0.9257,0.9177,0.0521,0.004,0.0022,361,14.9,-0.94,91.7
2026-01-04,P008,Watch,in_store,tokenized_card,processor_c,18,811.38,4.54,0.9453,0.9413,0.0232,0.0033,0.0042,354,29.0,1.05,94.3
2026-01-04,P008,Watch,mobile,card,processor_b,72,2721.83,16.88,0.8933,0.88,0.0843,0.0068,0.0008,525,27.0,2.28,92.1
2026-01-04,P008,Watch,mobile,ach,processor_c,18,1698.24,7.98,0.9318,0.9192,0.0496,0.019,0.0048,478,54.5,2.34,91.2
2026-01-04,P008,Watch,mobile,p2p,processor_d,18,412.53,2.31,0.911,0.8968,0.0611,0.0111,0.005,573,40.3,0.14,93.2
2026-01-04,P008,Watch,mobile,wallet,processor_a,19,582.36,3.26,0.9335,0.9156,0.042,0.0032,0.0007,440,34.2,-0.03,95.2
2026-01-04,P008,Watch,mobile,tokenized_card,processor_a,18,732.2,4.1,0.9425,0.9317,0.0166,0.0038,0.001,408,17.0,-0.1,97.2
2026-01-04,P008,Watch,unattended,card,processor_c,39,781.34,4.84,0.8924,0.88,0.0765,0.0064,0.0038,617,33.8,0.31,95.4
2026-01-04,P008,Watch,unattended,wallet,processor_c,18,271.06,1.52,0.9441,0.9344,0.0158,0.0026,0.0048,621,20.7,0.13,94.1
2026-01-04,P008,Watch,unattended,tokenized_card,processor_c,18,364.68,2.04,0.956,0.9444,0.0103,0.0019,0.0049,581,25.3,0.38,91.5
2026-01-04,P008,Watch,recurring,card,processor_c,32,2077.73,12.88,0.8932,0.88,0.0668,0.0058,0.0022,491,28.8,-0.22,94.4
2026-01-04,P008,Watch,recurring,ach,processor_c,18,2391.23,11.24,0.9289,0.9231,0.0339,0.0201,0.0012,469,39.5,2.6,95.6
2026-01-04,P008,Watch,recurring,wallet,processor_b,18,968.85,5.43,0.9288,0.9223,0.0454,0.0079,0.0054,431,18.0,-0.28,93.9
2026-01-04,P008,Watch,recurring,tokenized_card,processor_b,18,1222.56,6.85,0.9352,0.9296,0.0312,0.0002,0.0041,512,26.5,0.2,93.2
2026-01-05,P001,Core,online,card,processor_c,215,17542.22,108.76,0.9135,0.9045,0.0669,0.001,0.0086,360,31.3,-13.5,93.7
2026-01-05,P001,Core,online,ach,processor_c,63,10097.05,47.46,0.9327,0.9287,0.0416,0.0195,0.0068,444,63.3,3.67,94.8
2026-01-05,P001,Core,online,p2p,processor_a,29,1495.35,8.37,0.9175,0.9077,0.0603,0.0072,0.0038,302,21.8,-0.76,94.0
2026-01-05,P001,Core,online,wallet,processor_c,61,3561.28,19.94,0.9418,0.927,0.0211,0.0072,0.006,371,17.2,0.13,97.2
2026-01-05,P001,Core,online,tokenized_card,processor_c,21,1795.37,10.05,0.9386,0.9208,0.036,0.002,0.0078,491,33.6,0.2,94.5
2026-01-05,P001,Core,in_app,card,processor_a,137,6432.28,39.88,0.9175,0.9059,0.0512,0.0013,0.005,357,17.7,2.58,94.4
2026-01-05,P001,Core,in_app,ach,processor_a,34,3501.62,16.46,0.9538,0.9473,0.0173,0.0182,0.0048,349,56.6,1.89,93.4
2026-01-05,P001,Core,in_app,p2p,processor_a,18,566.66,3.17,0.9374,0.9202,0.0265,0.0099,0.0053,372,37.2,0.56,91.8
2026-01-05,P001,Core,in_app,wallet,processor_d,34,1534.97,8.6,0.9149,0.9055,0.0576,0.004,0.0006,491,50.0,1.87,91.0
2026-01-05,P001,Core,in_app,tokenized_card,processor_b,18,920.31,5.15,0.9395,0.9215,0.0401,0.0052,0.0058,490,17.7,-0.23,96.7
2026-01-05,P001,Core,in_store,card,processor_a,179,7542.52,46.76,0.9246,0.9134,0.0565,0.0055,0.0052,284,35.4,-1.73,97.0
2026-01-05,P001,Core,in_store,ach,processor_c,42,4084.55,19.2,0.9507,0.9394,0.0256,0.017,0.0037,278,54.3,-2.91,95.2
2026-01-05,P001,Core,in_store,p2p,processor_b,26,705.77,3.95,0.9184,0.9113,0.0455,0.0085,0.0036,322,16.1,0.59,94.2
2026-01-05,P001,Core,in_store,wallet,processor_c,39,1354.73,7.59,0.931,0.9146,0.0365,0.0059,0.0009,327,24.5,0.72,95.0
2026-01-05,P001,Core,in_store,tokenized_card,processor_d,18,796.69,4.46,0.9497,0.9333,0.028,0.001,0.0025,391,55.2,0.66,95.9
2026-01-05,P001,Core,mobile,card,processor_b,86,3545.08,21.98,0.8998,0.8848,0.0697,0.0049,0.0014,505,24.0,2.73,93.4
2026-01-05,P001,Core,mobile,ach,processor_b,23,1979.2,9.3,0.9282,0.9105,0.0352,0.0206,0.0058,501,42.5,2.56,91.9
2026-01-05,P001,Core,mobile,p2p,processor_c,18,415.33,2.33,0.9071,0.8951,0.0732,0.0126,0.0021,500,24.0,0.2,96.7
2026-01-05,P001,Core,mobile,wallet,processor_a,21,793.31,4.44,0.9375,0.9298,0.0268,0.0037,0.0042,400,37.3,0.13,93.7
2026-01-05,P001,Core,mobile,tokenized_card,processor_c,18,748.22,4.19,0.9369,0.9231,0.0361,0.0013,0.0039,419,25.2,-0.21,95.3
2026-01-05,P001,Core,unattended,card,processor_d,43,734.25,4.55,0.8913,0.8827,0.0836,0.0065,0.0059,712,33.6,0.99,92.6
2026-01-05,P001,Core,unattended,wallet,processor_b,18,288.53,1.62,0.9132,0.8961,0.0465,0.008,0.0009,716,16.7,-0.04,96.0
2026-01-05,P001,Core,unattended,tokenized_card,processor_d,18,331.2,1.85,0.9429,0.9328,0.0326,0.0043,0.0027,637,22.1,-0.09,94.9
2026-01-05,P001,Core,recurring,card,processor_d,32,1790.97,11.1,0.9043,0.8913,0.072,0.0047,0.0007,603,32.0,1.01,96.3
2026-01-05,P001,Core,recurring,ach,processor_a,18,2606.77,12.25,0.9349,0.924,0.0274,0.017,0.0027,312,52.4,3.2,94.5
2026-01-05,P001,Core,recurring,wallet,processor_a,18,920.73,5.16,0.9302,0.9165,0.0334,0.0032,0.0034,345,28.2,-0.46,95.8
2026-01-05,P001,Core,recurring,tokenized_card,processor_a,18,1209.27,6.77,0.944,0.9269,0.0254,0.0046,0.0029,331,14.4,-0.44,93.7
2026-01-05,P002,Core,online,card,processor_a,249,19101.36,118.43,0.899,0.8912,0.0676,0.0037,0.0089,293,14.1,4.63,95.9
2026-01-05,P002,Core,online,ach,processor_c,55,9194.6,43.21,0.948,0.9395,0.0313,0.0203,0.0062,369,66.8,-0.6,94.6
2026-01-05,P002,Core,online,p2p,processor_b,29,1474.54,8.26,0.9255,0.9117,0.0365,0.0087,0.0026,498,25.5,-1.06,94.7
2026-01-05,P002,Core,online,wallet,processor_a,47,2810.58,15.74,0.9227,0.917,0.0493,0.0049,0.0052,390,22.2,2.75,92.4
2026-01-05,P002,Core,online,tokenized_card,processor_c,18,1327.24,7.43,0.9615,0.9537,0.0063,0.0057,0.0052,462,27.7,0.97,94.2
2026-01-05,P002,Core,in_app,card,processor_a,130,6088.78,37.75,0.9099,0.8962,0.0567,0.0039,0.0039,323,37.3,5.46,92.5
2026-01-05,P002,Core,in_app,ach,processor_a,29,3651.27,17.16,0.9454,0.9358,0.0191,0.0218,0.0021,276,51.7,-2.68,93.6
2026-01-05,P002,Core,in_app,p2p,processor_a,18,658.26,3.69,0.917,0.9036,0.0615,0.0083,0.0051,301,32.3,0.61,92.6
2026-01-05,P002,Core,in_app,wallet,processor_d,30,1463.29,8.19,0.9251,0.9199,0.0557,0.007,0.0036,540,35.8,-0.32,96.3
2026-01-05,P002,Core,in_app,tokenized_card,processor_c,18,1133.95,6.35,0.9547,0.939,0.0142,0.0005,0.0013,333,34.7,-1.01,92.8
2026-01-05,P002,Core,in_store,card,processor_c,166,6829.8,42.34,0.8931,0.88,0.0853,0.0036,0.0018,283,32.1,-4.69,95.0
2026-01-05,P002,Core,in_store,ach,processor_a,35,3033.15,14.26,0.9392,0.9248,0.0199,0.0182,0.0014,252,54.1,-2.56,96.1
2026-01-05,P002,Core,in_store,p2p,processor_a,20,533.29,2.99,0.9361,0.9223,0.0262,0.0095,0.005,250,27.7,-0.19,93.6
2026-01-05,P002,Core,in_store,wallet,processor_c,38,1339.63,7.5,0.9189,0.9087,0.0417,0.0041,0.0045,266,26.8,0.64,93.9
